artist,genre,pays
Varun Jain,pop,India
Varun Jain,pop,India
Varun Jain,pop,India
Varun Jain,pop,India
Gurnazar,pop,India
Gurnazar,pop,India
Gurnazar,pop,India
Gurnazar,pop,India
Mohammad Faiz,pop,India
Jaani,pop,Pakistan
Anirudh Ravichander,hip hop,India
Anirudh Ravichander,hip hop,India
Anirudh Ravichander,hip hop,India
Anirudh Ravichander,hip hop,India
Sachin-Jigar,pop,India
Sachin-Jigar,pop,India
Sachin-Jigar,pop,India
Sachin-Jigar,pop,India
Sachin-Jigar,pop,India
Diljit Dosanjh,pop,Pakistan
AP Dhillon,hip hop,Pakistan
Jasleen Royal,pop,India
Jasleen Royal,pop,India
Jasleen Royal,pop,India
Darshan Raval,pop,India
Darshan Raval,pop,India
Rochak Kohli,pop,India
Gurpreet Saini,pop,India
Lady Gaga,pop,Kazakhstan
Bruno Mars,pop,New Zealand
Bruno Mars,pop,New Zealand
ROSÉ,pop,Morocco
Bruno Mars,pop,Netherlands
Bruno Mars,pop,Netherlands
Ernie Zakri,pop,Malaysia
Ernie Zakri,pop,Malaysia
Ernie Zakri,pop,Malaysia
Ernie Zakri,pop,Malaysia
Ernie Zakri,pop,Malaysia
Adrian Khalif,hip hop,Indonesia
Juicy Luicy,pop,Indonesia
Last Child,rock,Indonesia
Last Child,rock,Indonesia
Juicy Luicy,pop,Indonesia
Lyodra,pop,Malaysia
Dudy Oris,pop,Indonesia
Billie Eilish,pop,New Zealand
Billie Eilish,pop,New Zealand
Billie Eilish,pop,New Zealand
Billie Eilish,pop,New Zealand
Juicy Luicy,pop,Indonesia
Mahalini,pop,Indonesia
Suara Kayu,pop,Indonesia
Feby Putri,pop,Indonesia
Anggi Marito,pop,Malaysia
Nadin Amizah,pop,Indonesia
Nadin Amizah,pop,Indonesia
Vierra,pop,Indonesia
Feby Putri,pop,Indonesia
Fiersa Besari,pop,Indonesia
Hindia,pop,Indonesia
Sal Priadi,pop,Indonesia
Sal Priadi,pop,Indonesia
Stereo Wall,pop,Indonesia
Stereo Wall,pop,Indonesia
Juicy Luicy,pop,Indonesia
Nidji,rock,Indonesia
Meiska,pop,Indonesia
Tulus,pop,Indonesia
Hindia,pop,Indonesia
Hindia,pop,Indonesia
Virgoun,pop,Indonesia
Audy,pop,Indonesia
Mahalini,pop,Indonesia
Mahalini,pop,Indonesia
Mahalini,pop,Indonesia
Vionita,pop,Indonesia
Vionita,pop,Indonesia
Yovie & Nuno,rock,Indonesia
James Arthur,pop,Malaysia
Anne-Marie,pop,Malaysia
Tiara Andini,pop,Indonesia
Tulus,pop,Indonesia
Juicy Luicy,pop,Indonesia
Mawar de Jongh,pop,Indonesia
LISA,pop,Thailand
Last Child,rock,Indonesia
Yovie Widianto,pop,Indonesia
Hivi!,pop,Indonesia
Hivi!,pop,Indonesia
Gigi Perez,pop,Luxembourg
Sabrina Carpenter,pop,Norway
Sabrina Carpenter,pop,Norway
Chappell Roan,pop,New Zealand
Billie Eilish,pop,New Zealand
Lady Gaga,pop,Italy
Bruno Mars,pop,Netherlands
Chappell Roan,pop,Malaysia
Benson Boone,pop,Latvia
Benson Boone,pop,Latvia
Sabrina Carpenter,pop,New Zealand
Noah Kahan,pop,Canada
Shaboozey,pop,Luxembourg
Sonny Fodera,pop,United Kingdom
Jazzy,pop,United Kingdom
D.O.D,pop,United Kingdom
Myles Smith,pop,Netherlands
Hozier,rock,Luxembourg
Hozier,rock,Luxembourg
Sabrina Carpenter,pop,New Zealand
Sabrina Carpenter,pop,New Zealand
Sabrina Carpenter,pop,New Zealand
Sabrina Carpenter,pop,New Zealand
Sabrina Carpenter,pop,New Zealand
Sabrina Carpenter,pop,New Zealand
Chappell Roan,pop,Luxembourg
ROSÉ,pop,Mexico
Bruno Mars,pop,Morocco
Bruno Mars,pop,Morocco
Bruno Mars,pop,Morocco
Post Malone,pop,New Zealand
Post Malone,pop,New Zealand
Post Malone,pop,New Zealand
Sabrina Carpenter,pop,New Zealand
Sabrina Carpenter,pop,New Zealand
Mark Ambor,pop,Ireland
Billie Eilish,pop,Netherlands
Billie Eilish,pop,Netherlands
The Goo Goo Dolls,rock,New Zealand
Addison Rae,pop,Singapore
Coldplay,pop,Ireland
Coldplay,pop,Ireland
Coldplay,pop,Ireland
Mariah Carey,pop,Germany
Benson Boone,pop,Israel
Benson Boone,pop,Israel
Wham!,rock,Estonia
Wham!,rock,Estonia
cassö,pop,Belgium
RAYE,pop,Belgium
D-Block Europe,drill,Belgium
Sabrina Carpenter,pop,New Zealand
Charli xcx,pop,Lithuania
Billie Eilish,pop,Netherlands
Richy Mitch & The Coal Miners,rock,Ireland
Vance Joy,rock,Latvia
Journey,rock,Ireland
One Direction,pop,Malaysia
"Tyler, The Creator",hip hop,Canada
"Tyler, The Creator",hip hop,Canada
The Kid LAROI,hip hop,Latvia
The Kid LAROI,hip hop,Latvia
ששון איפרם שאולוב,pop,Israel
ששון איפרם שאולוב,pop,Israel
סטילה,hip hop,Israel
סטילה,hip hop,Israel
Omer Adam,pop,Israel
סטילה,hip hop,Israel
סטילה,hip hop,Israel
סטילה,hip hop,Israel
Noa Kirel,pop,Israel
אודיה,pop,Israel
Lady Gaga,pop,Israel
Bruno Mars,pop,Morocco
Jasmin Moallem,pop,Israel
Jasmin Moallem,pop,Israel
שירז אברהם,pop,Israel
אודיה,pop,Israel
E-Z,hip hop,Israel
ליעד מאיר,hip hop,Israel
ליעד מאיר,hip hop,Israel
אודיה,pop,Israel
אודיה,pop,Israel
ROSÉ,pop,Malaysia
Bruno Mars,pop,Mexico
Bruno Mars,pop,Mexico
Bruno Mars,pop,Mexico
Billie Eilish,pop,Malaysia
Omer Adam,pop,Israel
Omer Adam,pop,Israel
Omer Adam,pop,Israel
אודיה,pop,Israel
ShrekDiMC,hip hop,Israel
Billie Eilish,pop,Malaysia
Billie Eilish,pop,Malaysia
Billie Eilish,pop,Malaysia
Billie Eilish,pop,Malaysia
Billie Eilish,pop,Malaysia
Benson Boone,pop,Ireland
Kfir Tsafrir,trap,Israel
Hatikva 6,hip hop,Israel
ששון איפרם שאולוב,pop,Israel
Tuna,hip hop,Israel
Tuna,hip hop,Israel
Tuna,hip hop,Israel
Sabrina Carpenter,pop,Netherlands
Sabrina Carpenter,pop,Netherlands
Sabrina Carpenter,pop,Netherlands
Full Trunk,rock,Israel
Jimbo J,hip hop,Israel
Jimbo J,hip hop,Israel
Jimbo J,hip hop,Israel
Hadag Nahash,hip hop,Israel
Shai Tsabari,pop,Israel
Omer Adam,pop,Israel
ShrekDiMC,hip hop,Israel
Ravid Plotnik,hip hop,Israel
Danny Robas,pop,Israel
Omer Adam,pop,Israel
Omer Adam,pop,Israel
Omer Adam,pop,Israel
Omer Adam,pop,Israel
Omer Adam,pop,Israel
Omer Adam,pop,Israel
Omer Adam,pop,Israel
Gigi Perez,pop,Lithuania
Omer Adam,pop,Israel
Simba La Rue,drill,Italy
Simba La Rue,drill,Italy
Sick Luke,hip hop,Italy
Olly,pop,Italy
Angelina Mango,pop,Italy
JVLI,pop,Italy
Alfa,pop,Italy
Cesare Cremonini,pop,Italy
Achille Lauro,hip hop,Italy
Lele Blade,hip hop,Italy
Geolier,hip hop,Italy
Geolier,hip hop,Italy
Geolier,hip hop,Italy
Olly,pop,Italy
JVLI,pop,Italy
ANNA,hip hop,Italy
Niky Savage,hip hop,Italy
Lazza,hip hop,Italy
Kid Yugi,hip hop,Italy
KAROL G,urbano latino,Ecuador
KAROL G,urbano latino,Ecuador
Pinguini Tattici Nucleari,pop,Italy
Geolier,hip hop,Italy
Takagi & Ketra,hip hop,Italy
Dat Boi Dee,hip hop,Italy
Astro,hip hop,Italy
ANNA,hip hop,Italy
Tananai,pop,Italy
Shiva,hip hop,Italy
Kid Yugi,hip hop,Italy
Olly,pop,Italy
JVLI,pop,Italy
ANNA,hip hop,Italy
Olly,pop,Italy
JVLI,pop,Italy
Ghali,hip hop,Italy
Lady Gaga,pop,Ireland
Bruno Mars,pop,Mexico
Kid Yugi,hip hop,Italy
Elodie,pop,Italy
Tiziano Ferro,pop,Italy
ANNA,hip hop,Italy
Sillyelly,pop,Italy
Sillyelly,pop,Italy
Sillyelly,pop,Italy
Sillyelly,pop,Italy
Tedua,hip hop,Italy
Annalisa,pop,Italy
Astro,hip hop,Italy
Simba La Rue,drill,Italy
Simba La Rue,drill,Italy
Simba La Rue,drill,Italy
Tony Effe,hip hop,Italy
Gaia,pop,Italy
Lazza,hip hop,Italy
Lil Baby,hip hop,Italy
Night Skinny,hip hop,Italy
Tony Boy,hip hop,Italy
Kid Yugi,hip hop,Italy
Capo Plaza,hip hop,Italy
Tananai,pop,Italy
Annalisa,pop,Italy
Baby Gang,trap,Morocco
Omega,rap,Italy
Omega,rap,Italy
Omega,rap,Italy
ANNA,hip hop,Italy
Artie 5ive,hip hop,Italy
FloyyMenor,reggaeton,France
Ghali,hip hop,Italy
Kid Yugi,hip hop,Italy
Kid Yugi,hip hop,Italy
Ultimo,pop,Italy
Holden,pop,Italy
Holden,pop,Italy
Lazza,hip hop,Italy
Sfera Ebbasta,hip hop,Italy
Mahmood,pop,Italy
JVLI,pop,Italy
Emma,pop,Italy
Olly,pop,Italy
CoCo,hip hop,Italy
Geolier,hip hop,Italy
Geolier,hip hop,Italy
Geolier,hip hop,Italy
Geolier,hip hop,Italy
Ultimo,pop,Italy
Takagi & Ketra,hip hop,Italy
Ornella Vanoni,pop,Italy
Ornella Vanoni,pop,Italy
The Weeknd,pop,Malaysia
Anitta,funk,Italy
Night Skinny,hip hop,Italy
Nerissima Serpe,hip hop,Italy
Papa V,hip hop,Italy
Tedua,hip hop,Italy
Baby Gang,trap,Italy
Kid Yugi,hip hop,Italy
Shiva,hip hop,Italy
Tony Boy,hip hop,Italy
ROSÉ,pop,Luxembourg
Bruno Mars,pop,Malaysia
Mrs. GREEN APPLE,rock,Japan
Mrs. GREEN APPLE,rock,Japan
Creepy Nuts,pop,Japan
Jimin,pop,Guatemala
Mrs. GREEN APPLE,rock,Japan
Mrs. GREEN APPLE,rock,Japan
MISAMO,pop,Japan
aespa,pop,Thailand
OFFICIAL HIGE DANDISM,rock,Japan
back number,rock,Japan
Creepy Nuts,pop,Japan
Mrs. GREEN APPLE,rock,Japan
Mrs. GREEN APPLE,rock,Japan
Mrs. GREEN APPLE,rock,Japan
Da-iCE,pop,Japan
Mrs. GREEN APPLE,rock,Japan
Mrs. GREEN APPLE,rock,Japan
Sonoko Inoue,rock,Japan
Omoinotake,pop,Japan
back number,rock,Japan
back number,rock,Japan
Vaundy,pop,Japan
Vaundy,pop,Japan
King Gnu,pop,Japan
Mrs. GREEN APPLE,rock,Japan
back number,rock,Japan
Yuuri,pop,Japan
Yuuri,pop,Japan
Yuuri,pop,Japan
Yuuri,pop,Japan
LE SSERAFIM,pop,Taiwan
back number,rock,Japan
Koresawa,rock,Japan
YOASOBI,pop,Japan
Jin,pop,Singapore
ILLIT,pop,Taiwan
XG,pop,Japan
Mrs. GREEN APPLE,rock,Japan
Mrs. GREEN APPLE,rock,Japan
Mrs. GREEN APPLE,rock,Japan
ヨルシカ,pop,Japan
ヨルシカ,pop,Japan
ヨルシカ,pop,Japan
Tatsuya Kitani,pop,Japan
Kenshi Yonezu,pop,Japan
Mrs. GREEN APPLE,rock,Japan
ZUTOMAYO,pop,Japan
Jung Kook,pop,Vietnam
Latto,trap,Thailand
Mrs. GREEN APPLE,rock,Japan
Mega Shinnosuke,rock,Japan
ILLIT,pop,Taiwan
Ado,pop,Japan
Jimin,pop,El Salvador
Jimin,pop,El Salvador
ROSÉ,pop,Lithuania
Bruno Mars,pop,Malaysia
Lady Gaga,pop,Indonesia
Bruno Mars,pop,Malaysia
Bruno Mars,pop,Malaysia
Bakr,hip hop,Kazakhstan
Bakr,hip hop,Kazakhstan
KRBK,hip hop,Kazakhstan
Bakr,hip hop,Kazakhstan
Duman,pop,Kazakhstan
Asik,pop,Kazakhstan
IL'HAN,pop,Kazakhstan
Darkhan Juzz,hip hop,Kazakhstan
Billie Eilish,pop,Luxembourg
Arctic Monkeys,rock,United Kingdom
Arctic Monkeys,rock,United Kingdom
Ulukmanapo,hip hop,Kazakhstan
Bakr,hip hop,Kazakhstan
Sadraddin,hip hop,Kazakhstan
IL'HAN,pop,Kazakhstan
Қанат Ерлан,pop,Kazakhstan
Kazybek Kuraiysh,pop,Kazakhstan
akimmmich,pop,Kazakhstan
Turar,pop,Kazakhstan
Nuricko,pop,Kazakhstan
Ulukmanapo,hip hop,Kazakhstan
Ulukmanapo,hip hop,Kazakhstan
Jimin,pop,Dominican Republic
Sadraddin,hip hop,Kazakhstan
Bonapart,hip hop,Kazakhstan
Bonapart,hip hop,Kazakhstan
MC LONE,funk,Kazakhstan
Billie Eilish,pop,Luxembourg
Asik,pop,Kazakhstan
BALLER,hip hop,Kazakhstan
BALLER,hip hop,Kazakhstan
The Neighbourhood,rock,Luxembourg
FRIENDLY THUG 52 NGG,hip hop,Belarus
The Weeknd,pop,Luxembourg
JENNIE,pop,Vietnam
Lily-Rose Depp,pop,Singapore
IL'HAN,pop,Kazakhstan
Moldanazar,pop,Kazakhstan
LUCAVEROS,hip hop,Kazakhstan
6ELLUCCI,pop,Kazakhstan
6ELLUCCI,pop,Kazakhstan
Ulukmanapo,hip hop,Kazakhstan
Bakr,hip hop,Kazakhstan
Sadraddin,hip hop,Kazakhstan
Ndotz,drill,New Zealand
Ndotz,drill,New Zealand
MC LONE,funk,Kazakhstan
ARO,pop,Kazakhstan
Bakr,hip hop,Kazakhstan
Darkhan Juzz,hip hop,Kazakhstan
Nuricko,pop,Kazakhstan
Ulukmanapo,hip hop,Kazakhstan
FACE,hip hop,Belarus
Дайте танк (!),rock,Belarus
Bakr,hip hop,Kazakhstan
Bakr,hip hop,Kazakhstan
Jimin,pop,Dominica
Gigi Perez,pop,Latvia
The Weeknd,pop,Luxembourg
Playboi Carti,hip hop,Lithuania
ROSÉ,pop,Latvia
Bruno Mars,pop,Malaysia
Billie Eilish,pop,Lithuania
Lady Gaga,pop,India
Bruno Mars,pop,Malaysia
A$AP Rocky,hip hop,Latvia
Imogen Heap,pop,Latvia
Clams Casino,hip hop,Latvia
The Weeknd,pop,Lithuania
Anitta,funk,Hungary
The Kid LAROI,hip hop,Ireland
Fiņķis,hip hop,Latvia
Patrisha,pop,Latvia
Patrisha,pop,Latvia
Patrisha,pop,Latvia
The Neighbourhood,rock,Lithuania
Billie Eilish,pop,Lithuania
"Tyler, The Creator",hip hop,Canada
"Tyler, The Creator",hip hop,Canada
Deniss,hip hop,Latvia
Sudrabu Sirds,hip hop,Latvia
Chappell Roan,pop,Lithuania
Singapūras Satīns,hip hop,Latvia
Wiesulis,hip hop,Latvia
Wiesulis,hip hop,Latvia
OLAS,hip hop,Latvia
OLAS,hip hop,Latvia
OLAS,hip hop,Latvia
Wiesulis,hip hop,Latvia
Wiesulis,hip hop,Latvia
Wiesulis,hip hop,Latvia
Wiesulis,hip hop,Latvia
Sabrina Carpenter,pop,Malaysia
Travis Scott,rap,Latvia
Playboi Carti,hip hop,Lithuania
Sudrabu Sirds,hip hop,Latvia
Linkin Park,rock,Czech Republic
Ndotz,drill,Luxembourg
Don Toliver,rap,Latvia
Charli xcx,pop,Latvia
Billie Eilish,pop,Lithuania
Billie Eilish,pop,Lithuania
Billie Eilish,pop,Lithuania
A$AP Rocky,hip hop,Latvia
Sabrina Carpenter,pop,Malaysia
Sabrina Carpenter,pop,Malaysia
Billie Eilish,pop,Lithuania
Benson Boone,pop,Ireland
Jimin,pop,Czech Republic
The Neighbourhood,rock,Latvia
Vance Joy,rock,Ireland
Hozier,rock,Lithuania
Lil Peep,hip hop,Latvia
XXXTENTACION,hip hop,Latvia
Snow Strippers,rap,Latvia
Cigarettes After Sex,pop,Saudi Arabia
Djo,pop,Singapore
PinkPantheress,pop,Estonia
"Tyler, The Creator",hip hop,Canada
Kali Uchis,pop,Latvia
Lil Peep,hip hop,Latvia
Singapūras Satīns,hip hop,Latvia
A-Europa,pop,Latvia
A-Europa,pop,Latvia
A-Europa,pop,Latvia
Jessica Shy,pop,Lithuania
Gigi Perez,pop,Israel
Jessica Shy,pop,Lithuania
Free Finga,hip hop,Lithuania
The Weeknd,pop,Lithuania
Playboi Carti,hip hop,Latvia
Lady Gaga,pop,Iceland
Bruno Mars,pop,Luxembourg
Bruno Mars,pop,Luxembourg
Billie Eilish,pop,Latvia
ROSÉ,pop,Kazakhstan
Bruno Mars,pop,Luxembourg
The Weeknd,pop,Latvia
Anitta,funk,Greece
Jessica Shy,pop,Lithuania
Jessica Shy,pop,Lithuania
Jessica Shy,pop,Lithuania
Jessica Shy,pop,Lithuania
Rokas,pop,Lithuania
Free Finga,hip hop,Lithuania
Monika LIU,pop,Lithuania
Billie Eilish,pop,Latvia
"Tyler, The Creator",hip hop,Australia
"Tyler, The Creator",hip hop,Australia
A$AP Rocky,hip hop,Estonia
Imogen Heap,pop,Estonia
Clams Casino,hip hop,Estonia
GJan,pop,Lithuania
Rokas Yan,pop,Lithuania
Evgenya Redko,pop,Lithuania
Furytto,trap,Lithuania
Evgenya Redko,pop,Lithuania
The Kid LAROI,hip hop,Estonia
The Kid LAROI,hip hop,Estonia
Jung Kook,pop,Thailand
Latto,trap,Taiwan
Ndotz,drill,Lithuania
Jovani,pop,Lithuania
Jovani,pop,Lithuania
Chappell Roan,pop,Latvia
The Neighbourhood,rock,Latvia
Rokas Yan,pop,Lithuania
Monika LIU,pop,Lithuania
Vaidas Baumila,pop,Lithuania
Vaidas Baumila,pop,Lithuania
Rokas Yan,pop,Lithuania
Snow Strippers,rap,Estonia
Sabrina Carpenter,pop,Malaysia
Sabrina Carpenter,pop,Malaysia
Sabrina Carpenter,pop,Malaysia
Don Toliver,rap,Estonia
The Adventures Of Stevie V,hip hop,United Kingdom
Norbertas,pop,Lithuania
Billie Eilish,pop,Latvia
Jessica Shy,pop,Lithuania
Free Finga,hip hop,Lithuania
Hozier,rock,Latvia
Charli xcx,pop,Ireland
Billie Eilish,pop,Latvia
OG Version,hip hop,Lithuania
Furytto,trap,Lithuania
Jessica Shy,pop,Lithuania
Travis Scott,rap,Germany
Playboi Carti,hip hop,Latvia
Playboi Carti,hip hop,Latvia
Vaidas Baumila,pop,Lithuania
Justinas Jarutis,pop,Lithuania
Lady Gaga,pop,Hungary
Bruno Mars,pop,Lithuania
Billie Eilish,pop,Kazakhstan
ROSÉ,pop,Japan
Bruno Mars,pop,Lithuania
Benson Boone,pop,Iceland
Linkin Park,rock,Belgium
GIMS,hip hop,France
KAROL G,urbano latino,Ecuador
GIMS,hip hop,France
DYSTINCT,hip hop,France
DYSTINCT,hip hop,France
DYSTINCT,hip hop,France
DYSTINCT,hip hop,France
DYSTINCT,hip hop,France
DYSTINCT,hip hop,France
DYSTINCT,hip hop,France
DYSTINCT,hip hop,France
Sabrina Carpenter,pop,Luxembourg
Sabrina Carpenter,pop,Luxembourg
Topic,pop,Bulgaria
Arash,pop,Bulgaria
Arash,pop,Bulgaria
SDM,hip hop,France
SDM,hip hop,France
SDM,hip hop,France
The Weeknd,pop,Latvia
Anitta,funk,Germany
Billie Eilish,pop,Kazakhstan
Gigi Perez,pop,Ireland
Shaboozey,pop,Ireland
Myles Smith,pop,Luxembourg
Sabrina Carpenter,pop,Luxembourg
The Weeknd,pop,Kazakhstan
Playboi Carti,hip hop,Iceland
Playboi Carti,hip hop,Iceland
Pabllo Vittar,funk,France
Yseult,pop,France
Chappell Roan,pop,Ireland
SDM,hip hop,Belgium
SDM,hip hop,Belgium
FloyyMenor,reggaeton,Ecuador
Cris Mj,urbano latino,Chile
Mariah Carey,pop,Denmark
Mariah Carey,pop,Denmark
Gazo,drill,France
Mark Ambor,pop,Germany
Mark Ambor,pop,Germany
Ndotz,drill,Latvia
Ndotz,drill,Latvia
Tiakola,hip hop,France
Tiakola,hip hop,France
Prototype,rap,France
Hozier,rock,Ireland
Travis Scott,rap,Estonia
Playboi Carti,hip hop,Hungary
Tom Odell,pop,Belgium
Wham!,rock,Denmark
Linkin Park,rock,Belgium
Linkin Park,rock,Austria
Linkin Park,rock,Austria
Tiakola,hip hop,France
Tiakola,hip hop,France
Tiakola,hip hop,France
Tiakola,hip hop,France
Guy2Bezbar,hip hop,Belgium
Miley Cyrus,pop,Luxembourg
Miley Cyrus,pop,Luxembourg
Lost Frequencies,pop,Estonia
Tom Odell,pop,Belgium
KeBlack,hip hop,France
Franglish,hip hop,France
The Neighbourhood,rock,Kazakhstan
ROSÉ,pop,Israel
Bruno Mars,pop,Latvia
Lady Gaga,pop,Honduras
Bruno Mars,pop,Latvia
Billie Eilish,pop,Israel
Billie Eilish,pop,Israel
Insomniacks,pop,Malaysia
JENNIE,pop,Thailand
BABYMONSTER,pop,Thailand
LISA,pop,Thailand
LISA,pop,Thailand
Ernie Zakri,pop,Indonesia
Ernie Zakri,pop,Indonesia
Insomniacks,pop,Malaysia
Jimin,pop,Costa Rica
Ariana Grande,pop,United States
Sabrina Carpenter,pop,Lithuania
Bruno Mars,pop,Kazakhstan
Bruno Mars,pop,Kazakhstan
Sabrina Carpenter,pop,Latvia
The Weeknd,pop,Italy
JENNIE,pop,Taiwan
Lily-Rose Depp,pop,Saudi Arabia
Hyper Act,pop,Malaysia
Hyper Act,pop,Malaysia
Anggi Marito,pop,Indonesia
KATSEYE,pop,Taiwan
KATSEYE,pop,Taiwan
Bruno Mars,pop,Kazakhstan
aespa,pop,Taiwan
Henry Moodie,pop,Malaysia
Fabio Asher,pop,Malaysia
Arctic Monkeys,rock,Ukraine
One Direction,pop,Ireland
Dhruv,pop,Malaysia
James Arthur,pop,Indonesia
Anne-Marie,pop,Indonesia
Sabrina Carpenter,pop,Latvia
Lyodra,pop,Indonesia
Lyodra,pop,Indonesia
SZA,pop,United States
Chappell Roan,pop,Ireland
SZA,pop,United States
G-DRAGON,pop,Taiwan
Insomniacks,pop,Malaysia
KISS OF LIFE,pop,Taiwan
Djo,pop,Saudi Arabia
The Weeknd,pop,Iceland
Playboi Carti,hip hop,Greece
Coldplay,pop,Australia
Bruno Mars,pop,Japan
Judika,pop,Malaysia
Insomniacks,pop,Malaysia
ILLIT,pop,Singapore
Gigi Perez,pop,Iceland
Jung Kook,pop,Thailand
Latto,trap,Singapore
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
aespa,pop,Taiwan
KAROL G,urbano latino,Ecuador
Ryan Castro,urbano latino,Costa Rica
Ryan Castro,urbano latino,Costa Rica
SOG,reggaeton,Colombia
SOG,reggaeton,Colombia
SOG,reggaeton,Colombia
SOG,reggaeton,Colombia
SOG,reggaeton,Colombia
SOG,reggaeton,Colombia
SOG,reggaeton,Colombia
SOG,reggaeton,Colombia
Bellakath,urbano latino,Mexico
El Malilla,reggaeton,Mexico
El Bogueto,reggaeton,Mexico
El Bogueto,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
La Dinastia,reggaeton,Mexico
Lady Gaga,pop,Guatemala
Bruno Mars,pop,Italy
Bruno Mars,pop,Italy
Bruno Mars,pop,Italy
Bruno Mars,pop,Italy
Bruno Mars,pop,Italy
Bruno Mars,pop,Italy
Bruno Mars,pop,Italy
Bruno Mars,pop,Italy
Bruno Mars,pop,Italy
Bruno Mars,pop,Italy
Bruno Mars,pop,Italy
ROSÉ,pop,Ireland
Bruno Mars,pop,Israel
Omar Courtz,urbano latino,El Salvador
De La Rose,urbano latino,Mexico
De La Rose,urbano latino,Mexico
De La Rose,urbano latino,Mexico
De La Rose,urbano latino,Mexico
Feid,urbano latino,Dominica
Feid,urbano latino,Dominica
KAROL G,urbano latino,Dominican Republic
Feid,urbano latino,Dominica
Feid,urbano latino,Dominica
Ovy On The Drums,urbano latino,Dominica
J Balvin,urbano latino,Dominica
Maluma,urbano latino,Dominica
Ryan Castro,urbano latino,Costa Rica
Blessd,urbano latino,Costa Rica
Maluma,urbano latino,Costa Rica
Maluma,urbano latino,Costa Rica
ElGrandeToto,hip hop,Morocco
Madd,hip hop,Morocco
Madd,hip hop,Morocco
ElGrandeToto,hip hop,Morocco
ElGrandeToto,hip hop,Morocco
Madd,hip hop,Morocco
Xcep,rap,Morocco
Smallx,rap,Morocco
ElGrandeToto,hip hop,Morocco
Baby Gang,trap,Italy
Madd,hip hop,Morocco
Figoshin,rap,Morocco
Madd,hip hop,Morocco
ElGrandeToto,hip hop,Morocco
Madd,hip hop,Morocco
Shobee,trap,Morocco
Madd,hip hop,Morocco
Snor,rap,Morocco
Madd,hip hop,Morocco
Khali,rap,Morocco
Madd,hip hop,Morocco
Madd,hip hop,Morocco
Madd,hip hop,Morocco
Madd,hip hop,Morocco
Zamdane,hip hop,Morocco
Tawsen,pop,Morocco
Ayoub Anbaoui,pop,Morocco
Draganov,rap,Morocco
Draganov,rap,Morocco
Delarue,drill,Morocco
Morad,drill,Spain
ElGrandeToto,hip hop,Morocco
Madd,hip hop,Morocco
Khali,rap,Morocco
Madd,hip hop,Morocco
Madd,hip hop,Morocco
Douaa Lahyaoui,pop,Morocco
Madd,hip hop,Morocco
Jimin,pop,Chile
ElGrandeToto,hip hop,Morocco
Madd,hip hop,Morocco
Jul,hip hop,Belgium
Lbenj,hip hop,Morocco
7-Toun,pop,Morocco
LFERDA,hip hop,Morocco
Nouamane Belaiachi,pop,Morocco
Hassa1,trap,Morocco
Hassa1,trap,Morocco
Hassa1,trap,Morocco
L'morphine,rap,Morocco
Madd,hip hop,Morocco
ElGrandeToto,hip hop,Morocco
Hamza,hip hop,France
Hamza,hip hop,France
Hamza,hip hop,France
Hamza,hip hop,France
Hamza,hip hop,France
Hamza,hip hop,France
Niro,hip hop,Morocco
ElGrandeToto,hip hop,Morocco
7-Toun,pop,Morocco
Stormy,rap,Morocco
Mons,rap,Morocco
Stormy,rap,Morocco
ElGrandeToto,hip hop,Morocco
Madd,hip hop,Morocco
LFERDA,hip hop,Morocco
ROSÉ,pop,Indonesia
Bruno Mars,pop,Israel
Bruno Mars,pop,Israel
Snor,rap,Morocco
Lady Gaga,pop,Greece
Bruno Mars,pop,Ireland
Bruno Mars,pop,Ireland
Ronnie Flex,hip hop,Netherlands
Lady Gaga,pop,Germany
Bruno Mars,pop,Ireland
Bruno Mars,pop,Ireland
Bruno Mars,pop,Ireland
Bruno Mars,pop,Ireland
Emma Heesters,pop,Netherlands
Emma Heesters,pop,Netherlands
Billie Eilish,pop,Ireland
Hekje31,drill,Netherlands
JayKoppig,drill,Netherlands
Dior,hip hop,Netherlands
